ID Transaksi;Tanggal;Bulan;Tahun;Usia Pembeli;Gender;Berat Barang (gr);Berapa Kali Transaksi;Waktu Pengiriman (Hari);Ongkos Kirim
774;3;1;2023;78;L;20;9;7;10000
6520;6;3;2023;22;P;815;7;8;30000
8823;30;3;2022;76;L;184;4;5;40000
7081;15;4;2022;34;P;258;20;10;40000
674;7;1;2023;74;P;691;13;7;30000
7013;20;5;2023;51;L;284;14;6;30000
1766;18;8;2023;50;P;76;20;11;40000
573;4;3;2022;50;L;466;17;4;10000
5650;22;11;2024;76;L;341;5;6;20000
6671;2;4;2023;77;L;760;15;7;20000
7421;2;1;2024;51;L;12;20;13;30000
3276;30;1;2024;64;P;305;7;5;40000
4486;20;7;2022;72;L;355;9;14;20000
8709;1;2;2023;29;L;135;1;9;50000
9970;10;12;2023;74;P;294;4;8;10000
9681;14;12;2022;55;P;755;10;2;20000
5761;5;4;2024;57;P;801;1;4;20000
37;4;6;2024;22;P;815;20;8;20000
4611;2;12;2024;28;L;511;6;8;20000
7696;6;3;2024;26;P;78;13;6;50000
7073;10;8;2022;69;P;831;11;9;20000
4243;13;10;2023;67;L;973;7;14;50000
2864;21;10;2022;49;L;718;4;13;50000
9529;31;4;2022;42;P;270;10;8;30000
6096;27;5;2024;50;L;169;19;4;40000
3129;11;8;2023;71;P;404;4;12;10000
8725;11;12;2024;77;P;579;17;14;20000
389;5;7;2023;42;P;485;9;4;10000
1182;24;6;2024;80;L;620;7;8;50000
9447;4;12;2024;65;L;713;13;14;20000
4982;6;10;2023;72;L;919;3;12;20000
7880;4;1;2023;62;P;456;12;13;30000
4757;1;5;2022;31;P;122;16;7;10000
170;6;2;2023;65;P;747;3;6;30000
6209;9;8;2022;48;L;89;19;3;50000
6694;1;7;2022;72;L;575;11;3;10000
4678;19;5;2024;58;P;602;12;10;40000
5287;27;5;2024;27;L;962;2;13;40000
2035;3;10;2024;70;L;306;11;4;10000
5274;18;10;2023;68;L;96;10;8;30000
437;3;3;2023;28;L;902;18;8;40000
2396;22;10;2022;67;L;121;17;12;40000
4796;28;4;2023;69;P;52;10;9;30000
3404;7;11;2023;23;L;147;12;7;10000
6358;14;5;2024;74;P;751;2;14;50000
5612;21;4;2024;32;L;434;10;4;30000
6993;16;5;2022;50;L;730;14;4;30000
8991;12;9;2024;23;P;937;15;2;20000
578;25;12;2024;43;L;666;13;5;20000
783;9;5;2023;47;L;810;15;6;10000
9300;16;4;2022;34;P;308;14;9;50000
3110;17;1;2022;27;L;652;20;4;30000
4643;19;6;2024;69;L;444;3;14;10000
8778;8;3;2024;49;P;731;19;6;40000
4755;24;8;2023;24;P;239;20;8;20000
6539;8;10;2022;24;P;316;12;11;30000
9391;29;7;2023;62;P;372;6;14;10000
9617;20;8;2022;46;L;827;1;7;20000
6902;15;6;2024;50;P;82;7;2;40000
2224;30;4;2024;76;L;879;1;2;40000
4789;24;11;2024;51;P;778;10;12;50000
4782;11;11;2022;49;P;344;8;7;10000
2577;15;12;2022;53;P;337;10;9;20000
5555;3;4;2023;21;L;35;15;10;40000
3992;29;2;2023;45;P;604;15;14;50000
5238;31;7;2022;75;L;260;6;13;20000
3511;17;1;2023;50;P;480;13;7;40000
6541;16;1;2022;79;P;97;14;12;40000
9682;17;4;2023;65;P;337;6;6;40000
2066;10;11;2023;51;L;592;9;12;40000
447;6;2;2022;60;L;58;12;13;50000
2392;3;11;2022;26;P;261;16;11;10000
5420;30;11;2023;63;L;8;19;10;50000
3632;11;4;2023;54;L;458;6;10;40000
8483;6;10;2022;48;L;760;20;2;20000
1691;13;1;2022;45;P;919;9;5;30000
320;17;9;2022;39;P;657;12;10;10000
6928;14;1;2023;67;L;581;3;10;50000
4913;20;6;2022;73;L;116;15;3;30000
3707;24;1;2023;41;P;147;15;7;40000
8192;15;6;2022;38;L;311;12;10;40000
6744;19;7;2023;48;P;864;6;4;50000
8248;19;8;2023;70;L;94;3;10;10000
6020;11;9;2023;63;P;980;8;11;40000
9746;19;7;2022;74;L;853;7;4;10000
2277;15;5;2023;54;L;275;16;1;10000
7419;7;10;2022;57;L;707;4;8;30000
8314;13;10;2022;66;P;918;5;6;40000
129;9;4;2023;50;L;968;18;6;20000
3077;2;12;2023;31;P;493;2;9;50000
4290;12;10;2023;58;L;249;3;1;20000
6003;31;3;2024;56;P;161;2;6;10000
3856;21;9;2024;29;L;113;2;8;30000
1206;21;4;2022;72;P;300;2;12;50000
2407;7;3;2024;39;P;488;1;9;30000
6493;28;1;2024;25;P;556;7;5;10000
243;15;8;2024;30;L;371;10;10;20000
495;8;11;2022;52;P;104;17;14;50000
5269;29;10;2022;77;P;843;4;1;10000
2446;23;11;2022;48;P;102;1;6;10000
7933;2;11;2024;69;L;751;14;10;40000
4480;17;1;2022;39;P;323;3;9;10000
9575;31;9;2024;51;P;429;14;3;10000
9719;14;3;2023;38;P;807;4;10;40000
6100;5;4;2024;58;P;639;2;8;30000
5753;11;1;2023;41;L;370;6;13;20000
545;6;2;2022;25;L;211;3;9;20000
5919;9;8;2023;40;P;11;16;10;20000
6356;28;1;2023;26;L;536;9;14;20000
4662;14;1;2023;60;L;606;7;7;30000
3943;29;9;2024;60;P;123;15;1;40000
1052;6;10;2023;27;P;566;6;5;40000
1030;10;11;2022;34;P;599;4;1;10000
1216;9;2;2022;67;L;792;17;14;10000
1214;25;3;2022;50;P;824;10;3;30000
7792;25;1;2024;78;L;879;10;12;50000
8687;13;10;2022;50;P;520;19;1;20000
923;8;10;2022;64;L;896;11;3;10000
6649;19;8;2023;72;L;970;17;4;20000
4892;25;6;2022;62;L;656;7;10;50000
1037;19;5;2024;75;L;852;13;11;50000
1942;4;12;2022;51;L;528;18;2;10000
7584;4;10;2023;22;P;803;9;7;30000
2386;25;9;2024;77;P;769;11;6;20000
6393;22;12;2024;69;P;727;13;3;50000
8793;21;5;2023;31;P;244;13;14;50000
2478;13;8;2024;57;P;461;15;11;50000
5356;14;3;2023;27;L;768;17;2;30000
8853;15;4;2022;71;P;637;20;8;40000
2972;27;4;2023;30;L;488;2;5;30000
435;26;2;2024;61;L;320;9;7;50000
1503;20;6;2022;22;L;632;17;7;50000
7569;8;7;2024;39;L;170;15;9;40000
3396;8;4;2024;71;P;283;7;3;40000
5352;23;11;2024;63;P;816;4;2;50000
758;5;6;2023;29;L;468;5;6;50000
3859;24;2;2023;72;P;649;11;14;50000
9599;25;7;2022;58;L;33;17;5;10000
9460;8;8;2023;67;L;683;12;7;40000
81;22;7;2023;69;L;559;6;12;20000
6648;19;7;2023;38;L;600;18;3;50000
8088;18;3;2023;53;L;788;14;11;30000
9767;22;5;2022;64;L;599;13;14;10000
9614;30;12;2023;68;P;876;16;11;50000
5129;15;10;2024;77;L;770;4;8;30000
4978;24;7;2024;23;L;480;3;8;40000
6619;24;11;2022;37;L;871;6;9;30000
7489;6;12;2022;66;P;352;16;12;40000
1395;18;5;2023;41;L;426;17;2;10000
3176;12;1;2023;70;L;105;20;8;10000
9783;10;9;2023;49;L;769;12;2;20000
7578;17;3;2023;24;L;925;20;9;40000
9213;12;3;2023;66;L;264;4;13;40000
4540;6;1;2024;24;P;114;5;10;20000
1225;15;1;2023;21;P;823;15;4;20000
9662;28;10;2022;28;L;348;12;12;50000
9214;24;8;2022;28;P;966;11;5;30000
6257;18;5;2023;49;P;231;20;5;30000
1971;1;5;2024;42;L;960;18;13;30000
5549;26;11;2022;36;P;901;14;14;50000
4222;13;6;2022;52;P;248;6;14;20000
7086;31;1;2022;46;P;324;3;13;40000
4338;3;6;2022;50;P;918;4;5;20000
7009;14;7;2022;53;P;416;17;1;50000
3296;7;7;2023;39;L;256;9;11;30000
3433;29;11;2024;44;L;308;16;14;50000
8935;15;12;2023;22;P;50;2;2;40000
700;25;3;2022;31;P;519;12;11;20000
2031;7;4;2024;43;L;589;15;7;30000
8885;30;2;2024;49;P;218;11;7;40000
3240;8;5;2023;61;P;134;4;1;20000
7551;14;8;2024;45;L;872;1;9;30000
6035;30;4;2023;36;P;781;12;1;50000
7714;31;10;2022;22;P;279;12;7;20000
4129;24;2;2023;48;P;335;13;12;50000
3658;10;2;2024;70;L;665;19;9;20000
1798;3;2;2023;74;L;918;20;1;20000
38;4;7;2024;80;L;69;15;9;30000
57;30;12;2024;34;L;729;12;11;50000
8172;14;6;2023;37;L;287;8;13;10000
1278;30;7;2022;30;L;299;6;1;40000
6521;16;4;2022;33;P;203;4;13;50000
8103;3;3;2023;29;L;216;5;6;10000
5680;10;3;2023;52;L;329;13;2;10000
3142;11;7;2024;63;P;931;2;8;50000
8664;17;6;2022;46;L;586;3;6;50000
3511;29;7;2023;73;P;530;18;7;10000
6663;4;7;2023;52;L;765;12;9;50000
8943;18;10;2022;28;L;709;13;8;30000
990;18;8;2023;63;P;847;10;8;50000
1605;4;3;2022;41;L;291;15;1;10000
330;20;1;2022;21;L;876;14;1;50000
2899;17;12;2022;28;P;631;12;10;20000
3024;30;7;2023;59;P;857;15;7;40000
108;18;10;2023;62;P;488;19;14;20000
5145;27;1;2023;77;L;892;10;4;50000
2986;28;7;2022;63;P;144;2;6;50000
8694;8;11;2024;69;L;959;13;1;10000
8153;27;4;2023;40;P;232;2;4;20000
3760;24;3;2024;30;L;112;12;12;50000
5774;22;12;2023;77;P;467;17;4;10000
8311;2;4;2022;46;P;982;15;9;50000
3889;24;1;2023;22;P;621;18;8;30000
4448;9;2;2022;48;P;398;8;10;10000
2447;29;4;2024;38;L;118;10;3;40000
6544;9;7;2024;57;L;927;17;8;20000
9799;17;8;2023;60;L;184;4;11;30000
7336;31;1;2024;25;L;585;12;14;50000
647;20;11;2024;45;P;421;14;7;40000
5452;30;7;2023;38;P;360;10;4;20000
5540;10;7;2023;77;P;16;6;9;30000
2944;3;1;2022;55;P;140;16;7;10000
5594;3;10;2022;73;P;962;4;3;30000
3884;15;2;2024;33;L;142;10;13;20000
4633;7;1;2024;43;L;669;17;13;40000
6443;30;8;2024;78;L;78;10;13;50000
776;28;3;2023;34;P;859;9;13;30000
1043;29;4;2024;65;P;920;6;13;40000
4086;26;9;2024;44;P;221;10;3;50000
299;30;12;2022;44;P;211;20;2;10000
2459;22;9;2024;39;L;230;5;14;30000
77;10;3;2024;58;P;658;18;11;20000
2493;14;4;2022;38;L;622;14;5;20000
5258;15;11;2022;43;L;142;7;4;10000
319;20;3;2023;41;L;789;16;2;20000
3008;2;5;2023;33;L;563;13;14;10000
3925;20;12;2024;35;L;97;13;2;30000
9442;28;12;2023;21;P;151;20;11;50000
6379;20;5;2024;75;L;676;18;3;40000
8596;17;2;2023;28;P;443;13;9;50000
450;12;7;2024;51;P;616;10;13;30000
5666;31;2;2023;23;P;718;15;12;10000
9218;31;6;2024;71;P;743;20;6;40000
9726;19;3;2024;78;P;149;5;8;20000
1366;18;11;2022;44;P;803;1;2;40000
4418;18;5;2024;44;L;803;11;12;50000
9728;8;2;2022;60;P;417;7;7;10000
3586;29;9;2023;54;L;148;1;13;20000
7278;8;2;2024;70;L;85;5;10;20000
3661;14;11;2023;55;L;425;13;13;10000
8534;16;2;2022;43;L;150;9;13;30000
9062;7;10;2023;71;P;636;5;11;30000
8658;16;12;2023;70;P;765;5;5;20000
6195;4;8;2023;35;P;7;7;14;40000
4242;13;12;2024;32;L;946;9;2;30000
9562;21;7;2023;58;P;672;15;14;50000
8304;24;3;2023;62;P;66;12;13;50000
448;20;6;2023;67;P;967;13;5;10000
1363;13;5;2022;59;P;492;7;10;20000
6866;29;4;2024;43;L;933;14;14;50000
7150;12;6;2024;32;L;702;2;1;20000
1265;24;12;2022;39;L;105;6;7;20000
43;12;4;2022;54;L;415;15;10;20000
6531;2;5;2024;25;L;370;18;4;10000
4629;26;5;2024;77;P;883;16;3;10000
9858;15;11;2022;27;L;199;9;7;10000
8813;26;7;2022;27;P;710;18;2;50000
7037;19;4;2023;25;L;226;15;11;30000
8223;20;9;2023;45;L;781;1;5;10000
1201;12;11;2024;47;P;319;15;8;20000
8347;20;3;2022;60;L;606;11;1;30000
5935;26;6;2022;80;L;787;2;7;10000
5775;5;4;2024;25;P;116;1;5;50000
1708;11;10;2024;71;L;37;13;13;50000
3296;29;7;2024;52;P;408;20;2;40000
9106;2;5;2024;24;L;876;3;1;40000
1372;28;8;2023;55;P;658;17;2;50000
7899;14;8;2024;23;P;815;4;2;10000
7706;24;3;2022;48;P;609;1;6;10000
5069;18;3;2023;42;P;714;6;10;40000
443;20;6;2023;51;L;837;5;7;30000
5193;27;1;2023;72;L;60;15;4;10000
9111;30;10;2024;50;P;863;5;9;40000
7443;16;3;2022;37;P;745;14;12;10000
1384;8;5;2023;77;L;782;17;1;30000
6096;2;4;2023;49;P;5;2;6;10000
1322;13;6;2024;76;L;271;15;13;40000
5370;16;9;2024;64;P;151;19;3;40000
8475;29;1;2022;73;P;615;10;11;20000
1850;29;4;2024;29;L;896;20;3;30000
1443;18;1;2022;27;P;459;1;13;40000
2341;23;6;2023;21;P;725;9;1;40000
9540;1;11;2022;64;P;205;11;12;30000
5507;9;9;2023;44;P;127;4;11;50000
5048;22;9;2024;73;P;180;6;1;30000
7928;17;1;2022;60;L;285;16;10;30000
7481;8;7;2023;78;L;902;1;14;50000
7015;23;4;2023;28;P;784;20;14;20000
391;5;1;2022;64;L;414;3;9;10000
4727;12;9;2023;73;P;105;1;1;20000
8774;2;9;2023;50;L;578;10;1;30000
7359;31;2;2024;48;P;101;11;2;20000
2946;12;1;2022;25;P;555;4;6;20000
1360;23;10;2023;58;L;485;1;9;10000
1489;23;8;2023;77;L;663;2;6;30000
8395;24;3;2022;61;L;35;6;11;50000
9988;1;6;2022;37;L;191;16;10;10000
9807;26;7;2023;28;L;884;5;8;50000
6963;20;10;2023;43;L;421;16;3;30000
835;19;10;2022;72;P;537;1;9;30000
6115;9;3;2024;22;L;974;8;14;20000
5702;4;7;2024;79;P;138;13;8;20000
8860;18;3;2023;27;L;69;8;9;40000
9088;9;5;2022;62;L;277;2;14;10000
5585;15;12;2022;54;P;197;7;4;20000
2807;23;12;2022;25;P;283;7;13;50000
1573;24;7;2024;35;P;859;3;9;40000
3199;13;10;2024;59;P;135;6;9;50000
5985;9;1;2024;51;P;767;1;6;30000
369;27;6;2022;71;L;863;14;1;10000
3135;29;2;2024;25;P;263;14;1;30000
3565;28;5;2023;46;L;85;18;2;10000
9936;16;11;2022;32;P;430;1;4;20000
921;23;1;2022;31;P;365;6;9;50000
5684;27;6;2024;21;L;596;2;11;30000
6985;30;3;2022;64;L;407;14;12;40000
9463;16;3;2022;34;L;559;4;4;30000
7472;31;9;2023;25;L;861;6;12;10000
2466;10;8;2024;75;P;234;12;1;40000
7580;3;10;2022;53;L;504;19;11;30000
6689;13;6;2022;47;P;189;7;5;40000
3993;22;1;2024;56;L;513;13;10;40000
8661;28;7;2022;21;L;151;6;13;50000
8391;2;5;2022;46;P;641;2;7;10000
2562;28;10;2024;52;L;130;8;14;10000
3752;18;5;2023;40;P;877;2;6;50000
593;15;7;2022;58;L;225;6;3;40000
7451;10;3;2022;58;L;879;15;14;20000
3669;22;3;2023;53;L;573;14;8;50000
7732;22;8;2023;37;L;721;8;10;10000
1395;24;8;2022;21;L;908;18;2;20000
2296;27;6;2024;40;P;984;4;6;50000
5605;19;12;2022;78;P;255;8;13;10000
6697;8;10;2023;62;P;413;1;4;40000
3358;18;2;2023;26;P;350;7;8;40000
554;14;4;2023;21;P;737;19;4;10000
8962;20;9;2023;48;P;270;4;6;40000
8331;14;6;2024;59;L;445;9;5;50000
1839;1;8;2024;23;P;263;12;8;40000
5784;26;4;2022;66;P;841;5;13;50000
9370;16;6;2024;44;L;904;8;14;10000
775;18;2;2024;62;P;368;16;4;50000
5311;7;4;2023;62;L;860;15;13;10000
8095;27;7;2023;27;P;568;18;5;50000
1396;6;10;2023;77;L;361;9;14;50000
6325;21;9;2022;45;L;995;12;1;30000
2747;21;9;2023;76;L;809;8;12;20000
6656;23;1;2024;42;L;732;8;3;50000
9873;29;3;2023;21;P;351;20;6;10000
9337;23;4;2024;34;P;199;7;12;40000
5375;4;12;2023;30;P;322;3;9;40000
9825;17;5;2022;59;L;671;2;3;50000
8209;3;10;2023;57;P;226;5;14;40000
8990;20;7;2024;29;P;566;15;1;40000
7299;18;2;2023;28;L;999;1;11;10000
2096;10;8;2022;21;P;666;9;6;10000
3764;15;6;2024;39;P;537;15;7;50000
3760;20;1;2023;80;L;267;19;1;50000
8840;3;3;2024;67;L;584;13;3;40000
9469;29;2;2023;54;P;944;3;13;50000
5678;29;5;2023;23;P;284;17;9;50000
1203;27;7;2022;75;P;185;15;10;40000
8290;15;7;2022;56;L;161;1;1;20000
4492;24;4;2023;48;P;906;16;1;50000
7219;5;1;2024;37;L;812;14;11;20000
7162;10;8;2023;80;P;192;7;11;20000
329;30;6;2024;65;P;803;19;1;10000
1786;19;10;2024;74;P;934;18;4;30000
5857;15;8;2022;63;P;726;5;1;10000
4249;23;7;2024;27;P;130;1;4;30000
1829;13;12;2022;63;L;202;8;9;20000
5219;7;6;2023;22;L;433;16;8;30000
4607;4;7;2022;45;L;85;8;9;50000
5924;25;10;2022;77;P;341;9;10;30000
8270;24;12;2022;66;P;426;13;9;10000
2775;28;11;2022;36;P;288;5;12;50000
9908;18;1;2022;63;P;806;14;10;50000
4950;24;6;2023;46;L;255;3;7;10000
9512;30;9;2022;50;P;492;6;4;30000
2395;21;9;2024;75;L;704;13;1;10000
3140;18;3;2024;48;P;851;12;1;50000
6836;27;7;2023;56;L;422;19;13;30000
3317;17;10;2022;42;L;114;16;12;40000
1327;27;1;2023;32;P;347;20;14;10000
5520;3;11;2023;41;L;152;18;1;20000
415;12;7;2023;64;P;198;6;1;20000
2759;24;11;2023;65;L;590;10;14;30000
1460;27;8;2023;64;L;408;17;2;30000
6757;27;6;2024;70;L;776;1;2;40000
4149;17;6;2023;43;L;74;2;14;10000
9128;18;5;2023;77;L;832;16;10;20000
1806;31;1;2023;74;L;25;20;1;20000
9923;6;2;2022;64;P;800;7;13;30000
2505;14;3;2024;32;P;100;9;12;20000
3329;14;7;2022;52;L;91;14;10;50000
2239;1;4;2022;41;L;535;18;5;30000
8644;18;9;2023;76;L;389;4;8;40000
5904;19;11;2022;29;P;81;11;1;50000
7426;9;8;2023;62;P;925;15;7;40000
4807;9;12;2024;39;P;747;18;6;40000
3668;24;7;2022;38;L;564;20;14;50000
5853;17;4;2022;38;P;156;19;7;50000
3374;14;5;2023;33;P;593;12;14;30000
1745;28;2;2022;61;L;795;14;13;50000
3501;2;2;2024;31;P;377;9;13;30000
4921;1;4;2023;31;L;416;1;5;30000
6903;6;2;2023;40;P;126;15;12;50000
8665;2;7;2023;59;P;258;1;12;10000
9252;4;4;2024;25;L;231;14;11;10000
7417;8;3;2024;47;P;769;17;6;40000
9224;28;11;2022;72;P;955;19;4;50000
5906;3;12;2022;52;P;996;16;4;20000
8453;14;4;2023;78;L;891;10;8;10000
606;19;4;2024;33;P;460;3;12;30000
6610;15;3;2023;56;L;689;10;12;10000
7041;20;9;2022;31;L;362;18;11;50000
3113;1;7;2023;42;L;943;10;1;40000
8130;22;6;2023;79;P;687;9;14;50000
122;28;1;2023;27;L;913;17;2;40000
2342;29;2;2023;56;P;460;13;10;10000
792;30;3;2022;50;L;412;1;10;30000
6596;31;8;2022;56;L;908;20;7;20000
2908;29;10;2024;66;L;942;17;5;40000
9031;15;7;2022;33;L;336;15;3;40000
8029;1;7;2022;60;P;564;13;2;30000
4439;11;12;2022;52;P;710;10;5;40000
2806;15;2;2023;52;P;316;4;7;30000
1028;27;5;2024;56;L;9;16;4;20000
6000;13;10;2024;38;L;399;13;7;30000
734;15;5;2022;30;L;510;1;10;10000
6744;31;5;2022;48;L;737;10;5;50000
3535;21;1;2022;50;P;470;12;10;20000
5890;17;12;2022;61;L;675;11;7;50000
6464;24;8;2024;47;P;108;6;9;10000
3809;4;6;2023;21;P;454;13;4;40000
1204;3;3;2024;48;L;684;13;11;20000
9081;5;7;2024;70;P;272;2;9;10000
9560;28;10;2023;60;P;295;20;3;10000
6394;4;11;2023;64;L;492;5;13;10000
7610;29;1;2022;44;P;18;8;3;40000
9736;6;8;2024;48;P;124;8;1;50000
469;1;11;2022;59;L;269;13;13;40000
3526;6;4;2024;29;P;189;20;7;30000
6464;28;12;2022;26;L;509;3;14;50000
4908;6;8;2023;60;L;169;9;7;30000
5306;15;8;2024;78;P;152;3;2;20000
8323;27;1;2023;64;L;284;15;4;30000
5648;16;8;2024;56;L;550;18;13;10000
3776;20;11;2023;57;L;395;2;3;30000
1029;26;3;2024;79;L;594;19;12;20000
7665;4;1;2024;39;L;715;3;12;10000
5220;31;3;2022;26;P;849;20;1;50000
8413;6;5;2023;40;P;938;12;14;50000
6106;12;5;2023;67;L;347;11;9;20000
5396;13;1;2023;54;L;546;11;4;10000
8094;30;7;2023;24;L;362;4;7;20000
4684;18;1;2022;47;L;910;19;2;30000
5796;4;2;2022;73;L;92;6;7;40000
7817;5;3;2023;42;P;967;2;12;50000
3053;10;6;2024;39;P;410;1;14;20000
6415;29;11;2023;48;P;210;13;2;20000
5531;23;11;2022;58;L;302;3;14;20000
8171;27;4;2023;72;P;403;3;11;50000
4037;14;9;2023;80;P;516;4;11;40000
3277;3;11;2024;66;L;89;8;7;50000
8460;31;8;2023;21;P;506;15;11;40000
8396;29;1;2023;50;L;902;20;10;20000
3586;14;11;2024;43;P;187;11;2;20000
3848;25;10;2024;71;P;115;14;2;30000
2327;22;1;2024;49;L;150;20;12;40000
7468;2;7;2023;68;L;338;9;3;30000
2473;22;11;2023;29;P;457;14;14;30000
9362;5;3;2024;76;L;753;18;2;30000
9517;14;8;2022;67;P;503;15;13;50000
5882;5;8;2024;71;L;310;9;8;50000
3394;12;12;2023;43;P;266;9;4;10000
3273;20;1;2022;70;L;436;12;4;10000
1538;6;5;2023;23;L;824;5;6;50000
8993;13;1;2024;62;P;402;14;4;30000
8412;5;6;2024;46;P;709;20;4;30000
4541;16;5;2022;32;P;480;1;13;10000
5426;17;9;2024;30;P;828;8;12;40000
9100;5;3;2023;48;L;741;3;4;10000
6436;12;4;2023;74;L;665;10;5;20000
6061;3;7;2022;68;L;809;12;3;10000
3520;19;10;2022;33;L;737;1;7;20000
4444;14;3;2022;52;L;156;8;7;50000
421;31;1;2023;59;P;389;4;3;40000
4540;12;9;2022;44;P;206;13;2;30000
1381;20;3;2023;40;P;578;13;2;40000
8484;18;2;2022;36;L;561;14;3;30000
6237;6;5;2023;60;L;51;7;8;40000
7581;5;11;2023;53;L;949;19;10;20000
486;30;1;2024;61;P;165;16;7;10000
9054;5;3;2023;64;L;867;9;10;50000
6438;25;8;2023;46;L;591;1;5;10000
126;18;3;2024;80;L;757;12;9;30000
7030;6;5;2023;70;L;882;13;14;10000
596;18;6;2023;78;P;405;3;6;50000
5266;24;11;2024;69;P;122;9;7;20000
2819;27;9;2024;63;P;771;13;7;40000
2188;19;8;2022;30;P;835;3;5;50000
2589;7;4;2023;33;P;635;7;10;20000
1396;10;1;2024;37;P;829;5;10;10000
4285;3;1;2022;21;P;742;18;2;10000
6669;26;7;2024;23;L;864;7;13;20000
8294;12;7;2022;61;P;421;13;4;50000
8170;12;2;2023;29;P;653;17;2;40000
9132;19;6;2022;32;P;958;18;12;30000
2135;24;12;2022;69;L;549;10;10;10000
1153;8;6;2023;69;P;593;7;12;10000
2420;7;5;2022;34;P;13;20;10;10000
2073;26;9;2022;48;P;239;18;4;30000
1998;16;9;2024;26;P;139;9;11;40000
2929;23;11;2022;55;L;430;5;5;30000
8816;25;12;2022;49;L;842;7;14;30000
2985;7;10;2022;38;L;773;2;1;40000
3602;29;11;2022;31;L;887;8;5;10000
9563;29;1;2023;57;P;643;15;5;40000
2300;17;12;2024;60;P;244;11;6;10000
5573;8;12;2023;72;P;611;19;6;10000
1459;19;12;2023;67;L;981;17;1;50000
912;16;1;2023;38;P;462;15;13;10000
8752;14;5;2023;37;L;930;18;6;30000
5097;27;7;2024;71;P;326;15;4;10000
4618;11;7;2024;35;P;290;9;1;40000
1037;29;8;2022;65;P;226;18;11;20000
9483;15;10;2024;34;L;894;8;4;50000
6358;24;11;2022;54;P;750;12;8;30000
4502;30;6;2023;47;P;934;7;4;50000
8276;18;11;2023;35;P;211;9;8;40000
5366;15;1;2023;46;P;880;11;12;20000
7081;1;3;2024;49;L;172;4;10;30000
6002;31;9;2024;73;P;475;19;9;20000
9887;6;9;2022;39;L;581;14;11;30000
2351;10;10;2024;58;P;78;13;6;10000
9924;14;12;2024;47;L;296;7;8;30000
4494;16;1;2022;54;L;232;18;6;10000
8;16;7;2023;23;L;239;10;3;20000
8025;4;11;2024;30;P;522;17;2;10000
9914;28;3;2024;30;L;284;13;6;20000
9009;28;6;2022;65;L;118;4;9;30000
330;13;12;2023;25;L;848;2;13;10000
981;17;5;2024;75;P;934;13;10;20000
3357;15;4;2024;68;P;930;18;10;50000
5828;9;12;2022;65;L;871;3;7;30000
5685;10;7;2022;51;L;621;5;8;30000
6934;19;4;2023;44;L;491;1;2;10000
610;23;6;2023;45;P;977;18;4;50000
4253;31;7;2024;76;P;497;11;13;30000
6023;6;2;2024;73;P;622;3;6;40000
769;19;12;2024;51;L;194;1;4;30000
3364;3;2;2024;69;P;201;9;13;10000
7137;1;5;2023;36;P;238;17;13;50000
1562;23;10;2022;49;P;354;10;7;30000
7442;20;12;2024;41;L;469;3;7;10000
7919;28;3;2023;54;L;302;4;13;50000
2560;11;6;2024;39;L;389;16;3;50000
1289;18;1;2022;27;P;882;5;11;20000
6154;27;4;2023;52;L;435;19;7;10000
3361;23;9;2022;46;P;58;6;12;20000
5129;9;7;2022;53;P;106;15;13;30000
8690;7;8;2022;39;P;450;8;6;20000
2238;27;2;2023;43;P;520;4;9;20000
5133;12;1;2022;48;P;295;12;14;40000
3778;22;12;2022;57;P;374;20;3;10000
8333;1;7;2022;80;P;74;19;6;20000
6837;21;9;2022;22;L;796;4;1;20000
5514;13;11;2023;77;L;317;18;9;30000
6386;25;10;2023;77;P;883;11;4;20000
6050;7;3;2022;70;L;946;17;8;10000
1114;10;4;2022;36;P;746;8;8;30000
5864;13;10;2022;24;L;279;4;4;30000
2303;12;4;2022;66;P;120;4;7;20000
4100;20;6;2022;40;L;776;8;12;20000
5646;10;12;2023;63;P;309;20;7;50000
8005;22;11;2023;74;P;804;20;2;20000
3586;3;2;2023;31;L;727;17;13;10000
1662;31;11;2024;49;L;762;15;14;50000
7292;11;2;2023;22;L;895;8;14;20000
5568;25;5;2023;32;P;167;14;3;30000
9978;5;10;2023;79;L;159;12;10;30000
4285;27;5;2024;23;L;402;6;13;50000
353;28;5;2023;44;P;124;6;9;40000
9651;3;10;2024;74;L;125;6;14;30000
6905;1;8;2022;79;P;222;1;9;30000
1564;2;11;2024;75;P;630;1;11;20000
412;3;4;2022;31;L;822;2;10;10000
4745;7;1;2022;29;P;370;13;9;50000
3479;5;11;2023;21;L;160;6;9;30000
1270;10;3;2023;36;L;38;3;7;30000
8746;27;7;2022;68;L;963;11;11;50000
7723;25;8;2024;61;P;73;17;11;30000
4338;14;3;2024;48;L;483;3;6;40000
7507;20;6;2024;79;L;788;4;13;20000
9239;26;12;2023;79;P;939;5;10;20000
388;27;3;2024;62;L;103;17;8;10000
3378;14;5;2023;24;P;748;7;5;20000
7187;8;5;2023;22;L;291;3;2;10000
8723;8;5;2024;71;L;633;4;2;10000
9819;13;1;2022;64;L;715;5;4;10000
7139;2;4;2023;70;L;257;20;11;30000
3299;27;1;2023;66;L;263;11;6;10000
6758;11;11;2024;30;L;280;17;6;10000
4751;4;11;2022;80;L;38;11;3;20000
7396;30;12;2023;79;L;73;19;8;20000
6160;25;4;2023;26;P;974;3;9;30000
